,Year,Rating,Runtime(Mins),Total_Gross,Title
4945,2006,7.3,84,128.51,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
4946,2006,7.3,97,24.15,Clerks II
4947,1998,7.3,91,24.79,Waking Ned
4948,1999,7.3,103,14.88,Election
4949,1997,7.3,96,10.69,Deconstructing Harry
4950,1994,7.3,107,127.18,Dumb and Dumber
4951,1985,7.3,91,14.24,The Return of the Living Dead
4952,1984,7.3,106,148.17,Gremlins
4953,1983,7.3,98,61.4,National Lampoon's Vacation
4954,1980,7.3,109,30.03,The Gods Must Be Crazy
4956,2021,7.2,132,55.82,The Suicide Squad
4957,2003,7.2,109,81.26,School of Rock
4958,2003,7.2,91,17.51,A Mighty Wind
4959,1996,7.2,117,124.06,The Birdcage
4960,1989,7.2,107,49.8,Major League
4961,1987,7.2,97,32.22,The Lost Boys
4962,1985,7.2,84,2.02,Re-Animator
4963,1980,7.2,98,39.85,Caddyshack
4964,1978,7.2,110,188.76,Grease
4965,2021,7.1,124,129.36,Ghostbusters: Afterlife
4966,2015,7.1,114,0.09,Le tout nouveau testament
4967,2012,7.1,112,65.0,Pitch Perfect
4968,2014,7.1,102,0.02,"Love, Rosie"
4969,2019,7.1,102,22.68,Booksmart
4970,2011,7.1,120,88.63,The Muppets
4971,2009,7.1,93,5.31,Whatever Works
4972,2008,7.1,106,1.48,Bienvenue chez les Ch'tis
4973,2005,7.1,116,109.45,The 40 Year Old Virgin
4974,2004,7.1,97,86.06,Mean Girls
4975,2004,7.1,94,85.29,Anchorman: The Legend of Ron Burgundy
4976,1999,7.1,99,0.1,Human Traffic
4977,1998,7.1,119,176.48,There's Something About Mary
4978,1996,7.1,110,16.76,The Frighteners
4979,1995,7.1,97,32.7,Tommy Boy
4980,1990,7.1,96,16.67,Tremors
4981,1990,7.1,119,178.41,Pretty Woman
4982,1988,7.1,126,8.08,The Adventures of Baron Munchausen
4983,1988,7.1,117,128.15,Coming to America
4984,1987,7.1,96,38.12,Spaceballs
4985,1986,7.1,94,38.75,Little Shop of Horrors
4986,1985,7.1,97,10.3,Better Off Dead...
4987,1979,7.1,94,73.69,The Jerk
4988,1973,7.1,89,2.91,Sleeper
4990,1955,7.1,105,12.0,The Seven Year Itch
4991,1953,7.1,91,12.0,Gentlemen Prefer Blondes
4995,2013,7.0,114,1.08,Hundraåringen som klev ut genom fönstret och försvann
4996,2009,7.0,105,71.44,"I Love You, Man"
4998,2008,7.0,92,12.29,Miss Pettigrew Lives for a Day
5000,2006,7.0,106,1.5,Hors de prix
5001,2005,7.0,119,209.22,Wedding Crashers
5002,2004,7.0,88,18.23,Harold & Kumar Go to White Castle
5003,2003,7.0,97,173.4,Elf
5004,2003,7.0,88,75.59,Old School
5005,2000,7.0,108,166.24,Meet the Parents
5006,1999,7.0,95,102.56,American Pie
5007,1997,7.0,94,53.88,Austin Powers: International Man of Mystery
5008,1996,7.0,92,38.62,Happy Gilmore
5009,1995,7.0,95,6.7,Mighty Aphrodite
5010,1995,7.0,94,2.12,Mallrats
5011,1995,7.0,104,100.48,Jumanji
5012,1993,7.0,107,0.7,Les visiteurs
5013,1992,7.0,94,121.7,Wayne's World
5014,1991,7.0,99,63.71,What About Bob?
5015,1989,7.0,100,66.76,Uncle Buck
5016,1988,7.0,108,50.89,Bull Durham
5017,1985,7.0,91,40.9,Pee-wee's Big Adventure
5018,1984,7.0,93,23.69,Sixteen Candles
5020,2019,6.9,128,355.56,Aladdin
5022,2016,6.9,117,3.37,Everybody Wants Some!!
5023,2012,6.9,106,218.82,Ted
5024,2011,6.9,104,37.41,Paul
5025,2008,6.9,98,100.47,Step Brothers
5026,2007,6.9,129,148.73,Knocked Up
5027,2006,6.9,136,63.22,The Holiday
5028,2006,6.9,94,6.09,Grandma's Boy
5029,2004,6.9,96,44.54,Napoleon Dynamite
5030,1998,6.9,97,80.25,The Wedding Singer
5031,1997,6.9,86,181.41,Liar Liar
5032,1996,6.9,98,33.08,Matilda
5033,1996,6.9,114,24.94,Kingpin
5034,1995,6.9,97,56.63,Clueless
5035,1994,6.9,86,72.22,Ace Ventura: Pet Detective
5036,1993,6.9,96,39.51,Hocus Pocus
5037,1993,6.9,110,63.27,Dave
5038,1991,6.9,99,113.5,The Addams Family
5039,1989,6.9,97,6.16,UHF
5040,1989,6.9,90,40.49,Bill & Ted's Excellent Adventure
5041,1987,6.9,112,26.71,Overboard
5042,1986,6.9,90,18.56,Flight of the Navigator
5043,1985,6.9,108,13.0,Real Genius
5044,1981,6.9,97,95.46,Arthur
5045,1981,6.9,116,42.37,Time Bandits
5046,1980,6.9,109,103.29,Nine to Five
5047,1978,6.9,86,44.36,Up in Smoke
5048,1971,6.9,82,11.8,Bananas
5049,2019,6.8,116,73.29,Yesterday
5051,2019,6.8,125,30.32,Long Shot
5052,2013,6.8,98,66.38,Warm Bodies
5053,2013,6.8,98,3.45,The F Word
5054,2011,6.8,125,169.11,Bridesmaids
5055,2008,6.8,104,97.69,Yes Man
5056,2007,6.8,96,18.32,Walk Hard: The Dewey Cox Story
5057,2008,6.8,99,67.29,Role Models
5058,2006,6.8,94,8.32,Tenacious D in The Pick of Destiny
5059,2004,6.8,108,118.63,A Series of Unfortunate Events
5060,2003,6.8,101,242.83,Bruce Almighty
5061,2001,6.8,104,30.09,Jay and Silent Bob Strike Back
5062,2001,6.8,90,50.29,Serendipity
5063,1999,6.8,95,4.22,Detroit Rock City
5064,1993,6.8,94,48.92,Addams Family Values
5065,1992,6.8,115,76.25,White Men Can't Jump
5066,1991,6.8,142,119.65,Hook
5067,1989,6.8,116,86.89,The War of the Roses
5068,1982,6.8,120,21.03,Creepshow
5069,1981,6.8,106,85.3,Stripes
5070,2019,6.7,90,69.06,Good Boys
5071,2013,6.7,93,2.96,In a World...
5072,2011,6.7,97,0.04,The Inbetweeners Movie
5073,2012,6.7,113,57.01,American Reunion
5074,2010,6.7,105,0.5,L'arnacoeur
5078,2007,6.7,88,13.92,Hot Rod
5079,2006,6.7,104,10.01,Penelope
5080,2005,6.7,109,51.09,The Hitchhiker's Guide to the Galaxy
5081,2005,6.7,115,206.46,Charlie and the Chocolate Factory
5082,2004,6.7,92,114.33,Dodgeball: A True Underdog Story
5083,2005,6.7,94,16.12,Waiting...
5084,1996,6.7,101,9.71,Everyone Says I Love You
5085,1995,6.7,98,4.3,Four Rooms
5086,1993,6.7,104,35.74,Robin Hood: Men in Tights
5087,1984,6.7,96,81.2,Police Academy
5089,1956,6.7,167,42.0,Around the World in 80 Days
5090,2018,6.6,114,120.63,Mamma Mia! Here We Go Again
5091,2012,6.6,88,54.73,Project X
5093,2013,6.6,107,101.47,This Is the End
5094,2015,6.6,101,64.46,The Wedding Ringer
5095,2007,6.6,100,6.0,Run Fatboy Run
5096,2006,6.6,108,148.21,Talladega Nights: The Ballad of Ricky Bobby
5097,2005,6.6,97,47.14,Nanny McPhee
5098,2005,6.6,118,179.5,Hitch
5099,2004,6.6,107,12.78,I Heart Huckabees
5100,2004,6.6,92,17.72,EuroTrip
5101,2002,6.6,107,3.12,Astérix & Obélix: Mission Cléopâtre
5102,2000,6.6,118,44.74,The Replacements
5103,2000,6.6,116,90.57,"Me, Myself & Irene"
5104,1999,6.6,97,10.56,Drop Dead Gorgeous
5105,1995,6.6,101,69.87,Grumpier Old Men
5106,1992,6.6,104,58.42,Death Becomes Her
5107,1987,6.6,107,40.05,Roxanne
5108,1987,6.6,106,32.95,*batteries not included
5109,1986,6.6,98,40.7,Short Circuit
5110,1986,6.6,96,91.26,Back to School
5111,1985,6.6,94,23.83,Weird Science
5112,1984,6.6,90,40.9,Revenge of the Nerds
5117,2016,6.5,89,0.02,Better Watch Out
5118,2013,6.5,92,102.0,Bad Grandpa
5119,2011,6.5,100,52.7,Diary of a Wimpy Kid: Rodrick Rules
5120,2011,6.5,109,55.8,Friends with Benefits
5121,2012,6.5,123,91.55,Think Like a Man
5122,2008,6.5,109,8.4,Sex Drive
5123,2014,6.5,117,46.29,Blended
5124,2008,6.5,101,31.46,Zack and Miri Make a Porno
5125,2008,6.5,108,144.13,Mamma Mia!
5126,2007,6.5,104,50.57,Music and Lyrics
5127,2008,6.5,114,38.09,Harold & Kumar Escape from Guantanamo Bay
5128,2006,6.5,95,7.77,Slither
5129,2006,6.5,112,38.36,Last Holiday
5130,2006,6.5,84,0.44,Idiocracy
5131,2002,6.5,112,4.84,Hollywood Ending
5132,2001,6.5,97,0.29,Wet Hot American Summer
5133,2000,6.5,93,68.54,Road Trip
5134,2001,6.5,90,45.17,Zoolander
5135,1998,6.5,103,6.94,BASEketball
5136,1999,6.5,97,66.38,Bowfinger
5137,1998,6.5,100,25.34,Can't Hardly Wait
5138,1997,6.5,98,61.92,Mouse Hunt
5139,1997,6.5,89,45.32,Bean
5140,1992,6.5,100,139.61,Sister Act
5141,1991,6.5,105,89.33,Father of the Bride
5142,1990,6.5,109,53.21,Arachnophobia
5143,1988,6.5,91,41.46,The Great Outdoors
5144,1987,6.5,118,63.77,The Witches of Eastwick
5145,1987,6.5,111,67.0,The Secret of My Success
5147,1985,6.5,102,38.8,Brewster's Millions
5150,2015,6.4,115,184.3,Pitch Perfect 2
5151,2014,6.4,102,25.28,Top Five
5152,2015,6.4,101,34.02,The Duff
5153,2012,6.4,83,59.65,The Dictator
5154,2011,6.4,117,103.03,Just Go with It
5155,2011,6.4,106,18.3,Fright Night
5156,2011,6.4,102,254.46,The Hangover Part II
5157,2010,6.4,101,50.29,Hot Tub Time Machine
5158,2010,6.4,100,25.92,Leap Year
5159,2009,6.4,96,88.92,The Ugly Truth
5160,2010,6.4,104,31.58,She's Out of My League
5161,2008,6.4,102,11.17,Be Kind Rewind
5162,2006,6.4,108,250.86,Night at the Museum
5163,2006,6.4,96,0.14,Severance
5164,2007,6.4,90,33.3,Mr. Bean's Holiday
5165,2006,6.4,93,36.32,Accepted
5166,2002,6.4,92,21.01,National Lampoon's Van Wilder
5167,2001,6.4,108,145.1,American Pie 2
5168,2003,6.4,116,105.81,How to Lose a Guy in 10 Days
5169,2001,6.4,96,96.52,Legally Blonde
5170,2000,6.4,127,182.81,What Women Want
5171,1999,6.4,116,16.07,A Midsummer Night's Dream
5172,1998,6.4,82,9.98,Dirty Work
5173,1997,6.4,90,63.86,In & Out
5174,1996,6.4,106,37.77,Mars Attacks!
5175,1996,6.4,103,105.49,The First Wives Club
5176,1994,6.4,107,19.29,Little Giants
5177,1993,6.4,93,11.59,So I Married an Axe Murderer
5178,1990,6.4,106,41.48,Gremlins 2: The New Batch
5179,1990,6.4,85,8.27,Cry-Baby
5180,1989,6.4,93,130.72,"Honey, I Shrunk the Kids"
5181,1986,6.4,91,37.5,The Money Pit
5182,1985,6.4,102,60.09,Spies Like Us
5183,1983,6.4,93,10.1,The Man with Two Brains
5184,2001,6.4,118,47.12,Kate & Leopold
5187,2015,6.3,101,43.04,The Night Before
5188,2015,6.3,115,81.48,Ted 2
5189,2013,6.3,119,44.67,The Internship
5190,2014,6.3,86,0.02,Two Night Stand
5191,2012,6.3,94,49.01,Diary of a Wimpy Kid: Dog Days
5192,2014,6.3,97,150.16,Neighbors
5193,2012,6.3,112,16.69,To Rome with Love
5194,2012,6.3,99,0.14,John Dies at the End
5195,2011,6.3,112,37.24,The Change-Up
5196,2011,6.3,87,6.86,Cedar Rapids
5198,2010,6.3,103,17.8,Going the Distance
5199,2009,6.3,92,0.04,Død snø
5200,2013,6.3,119,127.35,Anchorman 2: The Legend Continues
5201,2010,6.3,109,60.97,Get Him to the Greek
5205,2009,6.3,100,18.44,The Invention of Lying
5206,2015,6.3,103,80.08,Goosebumps
5207,2006,6.3,105,2.34,She's the Man
5208,2007,6.3,93,118.59,Blades of Glory
5209,2006,6.3,97,82.99,Charlotte's Web
5210,2004,6.3,98,17.0,Wimbledon
5211,2003,6.3,96,104.57,American Wedding
5212,2004,6.3,96,22.92,Ella Enchanted
5213,2003,6.3,97,110.23,Freaky Friday
5214,2003,6.3,108,3.2,Anything Else
5215,2003,6.3,101,20.3,Down with Love
5216,2004,6.3,115,279.26,Meet the Fockers
5217,2001,6.3,115,108.25,The Princess Diaries
5218,1997,6.3,92,29.21,Romy and Michele's High School Reunion
5219,1996,6.3,97,34.07,The Truth About Cats & Dogs
5220,1995,6.3,89,25.59,Billy Madison
5221,1994,6.3,82,51.76,The Little Rascals
5222,1991,6.3,102,25.2,Don't Tell Mom the Babysitter's Dead
5223,1991,6.3,93,38.04,Bill & Ted's Bogus Journey
5224,1985,6.3,94,13.09,Cat's Eye
5225,1983,6.3,111,62.1,Splash
5226,1984,6.3,105,38.44,Bachelor Party
5227,2016,6.2,100,113.26,Bad Moms
5228,2016,6.2,111,60.32,Why Him?
5229,2014,6.2,98,113.75,Night at the Museum: Secret of the Tomb
5230,2011,6.2,97,0.0,Chalet Girl
5231,2011,6.2,108,70.66,No Strings Attached
5232,2011,6.2,90,35.03,A Very Harold & Kumar 3D Christmas
5233,2009,6.2,94,32.43,The Men Who Stare at Goats
5234,2012,6.2,113,79.73,Dark Shadows
5235,2011,6.2,102,7.2,The Big Year
5236,2008,6.2,102,6.41,The Rocker
5237,2006,6.2,110,19.19,Beerfest
5239,2007,6.2,93,32.06,Mr. Magorium's Wonder Emporium
5240,2005,6.2,96,32.62,Just Friends
5241,2004,6.2,98,57.23,13 Going on 30
5242,2003,6.2,106,135.65,Anger Management
5244,2001,6.2,93,31.16,How High
5245,2002,6.2,108,127.22,Sweet Home Alabama
5246,2000,6.2,88,157.02,Scary Movie
5247,2000,6.2,104,260.04,How the Grinch Stole Christmas
5248,1999,6.2,92,4.0,Idle Hands
5249,1998,6.2,82,30.32,A Night at the Roxbury
5250,1996,6.2,87,32.38,Black Sheep
5251,1995,6.2,95,29.41,Major Payne
5252,1994,6.2,100,26.37,I.Q.
5253,1994,6.2,102,50.24,Angels in the Outfield
5254,1993,6.2,95,48.2,Wayne's World 2
5255,1988,6.2,88,15.63,Killer Klowns from Outer Space
5256,1985,6.2,95,49.4,National Lampoon's European Vacation
5257,1984,6.2,103,6.25,The Adventures of Buckaroo Banzai Across the 8th Dimension
5258,1981,6.2,94,111.29,Porky's
5259,1980,6.2,109,69.85,Private Benjamin
5262,2014,6.1,94,26.05,That Awkward Moment
5263,2012,6.1,85,86.91,The Campaign
5264,2015,6.1,96,150.36,Daddy's Home
5265,2015,6.1,99,58.88,Vacation
5266,2010,6.1,109,29.2,Nanny McPhee and the Big Bang
5268,2009,6.1,90,17.23,Fired Up!
5269,2008,6.1,99,80.28,What Happens in Vegas
5271,2008,6.1,111,76.81,27 Dresses
5272,2007,6.1,110,90.65,The Game Plan
5273,2005,6.1,90,31.73,The Wedding Date
5274,2002,6.1,101,93.35,Two Weeks Notice
5275,2001,6.1,101,38.35,Evolution
5276,2000,6.1,93,37.88,Bedazzled
5277,2000,6.1,104,69.69,The Kid
5278,2000,6.1,98,68.38,Bring It On
5279,2000,6.1,98,57.33,Next Friday
5280,1997,6.1,94,0.58,Orgazmo
5281,1998,6.1,90,161.49,The Waterboy
5282,1996,6.1,117,20.1,Multiplicity
5283,1995,6.1,100,100.33,Casper
5284,1992,6.1,102,58.5,HouseSitter
5285,1985,6.1,93,19.44,House
5286,1986,6.1,86,13.17,Critters
5287,1985,6.1,91,33.09,Teen Wolf
5288,1982,6.1,85,27.15,Airplane II: The Sequel
5290,2017,6.0,100,104.03,Daddy's Home 2
5291,2016,6.0,94,59.69,My Big Fat Greek Wedding 2
5292,2016,6.0,98,46.01,Mike and Dave Need Wedding Dates
5293,2014,6.0,95,0.04,Walk of Shame
5294,2014,6.0,109,83.91,The Other Woman
5295,2015,6.0,118,87.04,Sisters
5296,2018,6.0,112,50.32,Overboard
5297,2011,6.0,94,68.22,Mr. Popper's Penguins
5299,2009,6.0,105,177.24,Night at the Museum: Battle of the Smithsonian
5300,2012,6.0,105,77.27,Parental Guidance
5301,2008,6.0,99,110.1,Bedtime Stories
5302,2008,6.0,99,60.27,Baby Mama
5303,2011,6.0,106,14.01,What's Your Number?
5304,2004,6.0,101,12.19,Chasing Liberty
5305,2004,6.0,90,88.1,Along Came Polly
5306,2001,6.0,97,27.34,Someone Like You...
5307,1999,6.0,84,140.04,Stuart Little
5308,1995,6.0,106,76.59,Father of the Bride Part II
5309,1993,6.0,103,53.58,Rookie of the Year
5310,1992,6.0,99,14.36,Memoirs of an Invisible Man
5311,1987,6.0,110,29.76,Harry and the Hendersons
5313,2019,5.9,89,48.79,Isn't It Romantic
5315,2016,5.9,102,35.59,Dirty Grandpa
5317,2010,5.9,102,162.0,Grown Ups
5319,2009,5.9,81,60.05,Brüno
5320,2013,5.9,100,22.53,The Incredible Burt Wonderstone
5321,2007,5.9,115,120.06,I Now Pronounce You Chuck & Larry
5322,2011,5.9,105,45.06,Hall Pass
5323,2006,5.9,100,17.8,School for Scoundrels
5324,2010,5.9,114,73.03,Dinner for Schmucks
5325,2005,5.9,98,43.89,Must Love Dogs
5326,2005,5.9,105,68.92,Guess Who
5327,2004,5.9,95,51.44,A Cinderella Story
5328,2003,5.9,98,138.61,Cheaper by the Dozen
5329,2003,5.9,89,9.69,Duplex
5330,1999,5.9,95,63.37,She's All That
5331,1999,5.9,109,1.64,Astérix & Obélix contre César
5332,1997,5.9,93,36.43,Vegas Vacation
5333,1990,5.9,102,39.4,Joe Versus the Volcano
5334,1989,5.9,93,140.09,Look Who's Talking
5335,1987,5.9,90,42.72,Mannequin
5337,2017,5.8,93,104.9,Pitch Perfect 3
5338,2013,5.8,104,3.45,The To Do List
5339,2016,5.8,105,54.77,Office Christmas Party
5340,2013,5.8,93,25.68,21 & Over
5342,2009,5.8,104,44.28,Confessions of a Shopaholic
5343,2011,5.8,109,23.19,Monte Carlo
5344,2008,5.8,101,19.22,My Best Friend's Girl
5345,2008,5.8,101,46.01,Made of Honor
5346,2008,5.8,91,33.47,Semi-Pro
5347,2009,5.8,115,55.25,Ghosts of Girlfriends Past
5348,2006,5.8,87,0.08,Black Sheep
5349,2006,5.8,92,80.2,Nacho Libre
5350,2007,5.8,116,36.79,The Heartbreak Kid
5351,2004,5.8,113,95.17,The Princess Diaries 2: Royal Engagement
5352,2003,5.8,118,33.83,Stuck on You
5353,2004,5.8,111,28.18,The Prince & Me
5354,2002,5.8,96,126.29,Mr. Deeds
5355,2005,5.8,94,35.42,The Ringer
5356,2002,5.8,88,28.97,The New Guy
5357,1995,5.8,88,10.77,Dracula: Dead and Loving It
5358,1992,5.8,88,40.69,Encino Man
5363,2016,5.7,92,55.46,Neighbors 2: Sorority Rising
5364,2013,5.7,97,0.03,I Give It a Year
5365,2010,5.7,82,0.1,Rubber
5366,2012,5.7,105,13.1,Playing for Keeps
5367,2010,5.7,105,25.7,You Again
5368,2011,5.7,110,33.04,Arthur
5369,2012,5.7,102,35.35,The Watch
5370,2010,5.7,125,110.49,Valentine's Day
5371,2006,5.7,89,41.01,John Tucker Must Die
5372,2002,5.7,104,139.24,The Santa Clause 2
5373,2002,5.7,103,14.45,Life or Something Like It
5374,2001,5.7,89,38.25,Not Another Teen Movie
5375,2001,5.7,102,93.61,America's Sweethearts
5376,2001,5.7,84,5.0,Bubble Boy
5377,1999,5.7,88,65.54,Deuce Bigalow: Male Gigolo
5378,1997,5.7,95,23.69,Good Burger
5379,1996,5.7,95,128.81,The Nutty Professor
5380,1996,5.7,89,60.57,Jingle All the Way
5381,1985,5.7,87,55.6,Police Academy 2: Their First Assignment
5382,2018,5.6,110,48.8,I Feel Pretty
5383,2018,5.6,111,77.34,Night School
5384,2020,5.6,101,77.05,Dolittle
5385,2017,5.6,104,72.11,A Bad Moms Christmas
5386,2018,5.6,105,52.86,Life of the Party
5387,2017,5.6,91,32.19,Fist Fight
5388,2014,5.6,109,86.21,Dumb and Dumber To
5389,2012,5.6,98,17.23,Wanderlust
5390,2011,5.6,118,54.54,New Year's Eve
5391,2011,5.6,81,30.54,The Sitter
5392,2011,5.6,92,100.29,Bad Teacher
5393,2007,5.6,116,72.01,Fred Claus
5394,2006,5.6,110,75.63,"You, Me and Dupree"
5395,2007,5.6,101,34.93,Good Luck Chuck
5396,2006,5.6,97,88.72,Failure to Launch
5397,2006,5.6,93,0.16,Hatchet
5398,2005,5.6,95,52.58,Kicking & Screaming
5399,2004,5.6,96,17.07,Win a Date with Tad Hamilton!
5400,2003,5.6,92,104.3,Daddy Day Care
5401,2003,5.6,105,132.72,Bringing Down the House
5402,2002,5.6,96,37.95,40 Days and 40 Nights
5403,1999,5.6,116,152.26,Runaway Bride
5404,1994,5.6,105,30.63,Major League II
5405,1993,5.6,107,57.32,Sister Act 2: Back in the Habit
5406,1993,5.6,94,51.27,Dennis the Menace
5407,1986,5.6,101,8.03,The Texas Chainsaw Massacre 2
5409,2011,5.5,102,21.6,Your Highness
5410,2012,5.5,116,36.93,That's My Boy
5411,2010,5.5,91,32.67,When in Rome
5412,2009,5.5,113,109.21,Couples Retreat
5413,2010,5.5,98,148.38,Little Fockers
5414,2008,5.5,97,48.24,The House Bunny
5415,2007,5.5,102,42.67,Because I Said So
5416,2010,5.5,88,25.0,Piranha 3D
5417,2005,5.5,94,82.57,Cheaper by the Dozen 2
5418,2006,5.5,99,71.73,RV
5419,2006,5.5,85,59.84,The Benchwarmers
5420,2006,5.5,103,28.44,Employee of the Month
5421,2005,5.5,101,82.93,Monster-in-Law
5422,2003,5.5,94,42.73,The Lizzie McGuire Movie
5423,2003,5.5,84,110.0,Scary Movie 3
5424,2002,5.5,104,35.08,The Hot Chick
5425,2002,5.5,88,48.36,Big Fat Liar
5426,1998,5.5,89,32.4,Bride of Chucky
5427,1999,5.5,105,52.89,Forces of Nature
5428,1995,5.5,103,69.7,Nine Months
5429,2019,5.4,104,6.56,The Dead Don't Die
5430,2016,5.4,99,63.29,The Boss
5431,2009,5.4,102,16.2,Jennifer's Body
5432,2009,5.4,89,58.72,Bride Wars
5433,2007,5.4,94,0.35,Teeth
5434,2005,5.4,88,53.41,"Yours, Mine & Ours"
5435,2007,5.4,96,100.46,Evan Almighty
5436,2006,5.4,108,17.32,Just My Luck
5437,2004,5.4,99,73.78,Christmas with the Kranks
5438,2005,5.4,100,16.25,The Perfect Man
5439,2003,5.4,95,56.13,Just Married
5440,1998,5.4,85,144.16,Doctor Dolittle
5441,1994,5.4,95,38.09,Ri¢hie Ri¢h
5442,1993,5.4,88,21.27,Coneheads
5443,1990,5.4,81,53.47,Problem Child
5444,1988,5.4,105,13.85,My Stepmother Is an Alien
5445,2019,5.3,117,54.61,What Men Want
5447,2014,5.3,102,1.82,Tusk
5448,2013,5.3,101,133.67,Grown Ups 2
5449,2012,5.3,87,0.45,Bachelorette
5450,2010,5.3,104,37.49,The Back-up Plan
5451,2009,5.3,102,14.79,"I Love You, Beth Cooper"
5452,2009,5.3,88,49.49,Old Dogs
5453,2006,5.3,110,18.6,Aquamarine
5454,2004,5.3,93,59.48,The Stepford Wives
5455,2003,5.3,87,15.59,View from the Top
5456,2001,5.3,83,71.31,Scary Movie 2
5457,2000,5.3,98,15.62,Loser
5458,2001,5.3,103,60.4,The Wedding Planner
5459,2000,5.3,90,39.46,Little Nicky
5460,1997,5.3,93,92.98,Flubber
5461,1986,5.3,83,43.58,Police Academy 3: Back in Training
5462,1980,5.3,114,49.82,Popeye
5463,2017,5.2,101,22.06,Rough Night
5464,2011,5.2,102,80.36,Zookeeper
5466,2007,5.2,91,43.8,License to Wed
5467,2006,5.2,96,22.53,My Super Ex-Girlfriend
5468,2008,5.2,116,1.0,Astérix aux jeux olympiques
5469,2007,5.2,87,25.63,Mr. Woodcock
5470,2003,5.2,88,22.11,The Medallion
5471,2002,5.2,100,85.85,Spy Kids 2: Island of Lost Dreams
5472,2002,5.2,99,81.17,Snow Dogs
5473,2014,5.1,94,38.54,Sex Tape
5474,2008,5.1,90,11.8,Meet Dave
5475,2012,5.1,92,44.34,The Three Stooges
5476,2005,5.1,104,80.27,The Dukes of Hazzard
5477,2006,5.1,83,90.71,Scary Movie 4
5478,2002,5.1,84,24.72,The Sweetest Thing
5479,2001,5.1,87,93.39,Cats & Dogs
5480,1997,5.1,98,26.57,An American Werewolf in Paris
5481,2013,5.0,86,40.04,A Haunted House
5483,2010,5.0,101,60.02,Tooth Fairy
5484,2006,5.0,93,35.09,Deck the Halls
5485,2005,5.0,97,19.3,Cursed
5486,1996,5.0,100,17.3,The Phantom
5487,1991,5.0,94,8.48,Nothing But Trouble
5488,1983,5.0,125,59.95,Superman III
5491,2016,4.9,94,9.09,Meet the Blacks
5492,2014,4.9,97,84.53,Tammy
5493,2010,4.9,85,42.78,Gulliver's Travels
5494,2009,4.9,97,43.34,Year One
5495,2005,4.9,101,66.02,Herbie Fully Loaded
5496,2004,4.9,87,17.08,Seed of Chucky
5497,2002,4.9,94,8.59,Boat Trip
5498,2001,4.9,95,33.42,Black Knight
5499,1994,4.9,91,130.51,The Flintstones
5500,1993,4.9,89,53.35,Beethoven's 2nd
5502,2009,4.8,99,33.86,All About Steve
5503,2005,4.8,102,62.25,Bewitched
5504,2004,4.8,99,12.18,Envy
5505,2001,4.8,84,57.74,The Animal
5506,2000,4.8,100,66.96,102 Dalmatians
5507,1997,4.8,93,11.44,Double Team
5508,1993,4.8,96,42.66,Teenage Mutant Ninja Turtles III
5509,1992,4.8,89,58.66,"Honey, I Blew Up the Kid"
5510,2006,4.7,97,84.5,The Santa Clause 3: The Escape Clause
5511,2005,4.7,95,82.67,Are We There Yet?
5512,2003,4.7,95,90.19,"Legally Blonde 2: Red, White & Blonde"
5513,2003,4.7,86,15.55,My Boss's Daughter
5514,2001,4.7,87,112.95,Dr. Dolittle 2
5515,1994,4.7,109,36.76,Junior
5516,1993,4.7,92,8.56,Leprechaun
5517,1986,4.7,110,16.3,Howard the Duck
5518,2017,4.6,90,45.83,Snatched
5519,2008,4.6,75,26.64,Superhero Movie
5520,2005,4.6,83,22.26,Deuce Bigalow: European Gigolo
5521,2004,4.6,89,29.33,Confessions of a Teenage Drama Queen
5522,2001,4.6,87,14.25,Freddy Got Fingered
5523,1990,4.6,81,47.49,Look Who's Talking Too
5525,1982,4.5,115,15.17,Grease 2
5527,2000,4.4,106,123.31,Nutty Professor II: The Klumps
5528,1993,4.4,96,10.34,Look Who's Talking Now
5529,2013,4.3,94,8.83,Movie 43
5531,2003,4.3,84,111.76,Spy Kids 3: Game Over
5532,1996,4.3,88,26.76,Bio-Dome
5533,1992,4.3,87,28.41,Stop! Or My Mom Will Shoot
5535,2007,4.1,103,95.67,Norbit
5536,1993,4.1,104,20.92,Super Mario Bros.
5537,2003,4.0,82,101.15,The Cat in the Hat
5538,1994,4.0,102,33.42,Street Fighter
5539,2012,3.8,83,0.38,Piranha 3DD
5540,2008,3.8,87,32.24,The Love Guru
5541,2002,3.8,95,4.42,The Adventures of Pluto Nash
5542,2005,3.7,93,39.18,The Adventures of Sharkboy and Lavagirl 3-D
5543,1997,3.6,93,29.34,Spice World
5544,2013,3.5,88,32.02,Scary Movie 5
5545,2010,3.4,82,36.66,Vampires Suck
5546,2003,3.4,85,26.28,Dumb and Dumberer: When Harry Met Lloyd
5547,2011,3.3,91,74.16,Jack and Jill
5548,2002,3.3,80,40.36,The Master of Disguise
5551,2008,2.8,87,38.23,Meet the Spartans
5552,2006,2.8,83,48.55,Date Movie
5554,2007,2.4,86,39.74,Epic Movie
5555,2005,2.2,94,17.02,Son of the Mask
